key	text	tooltip
names_name_names_persianYusuf	Yusuf	false
names_name_names_englishSwift	Swift	false
names_name_names_swedishLinda	Linda	false
names_name_names_persianYaqub	Yaqub	false
battle_script_strings_string_CreativeAssembly.BT_Rich_fire_at_will	Now left-click on the fire at will button on the review panel at the bottom of the screen.	false
names_name_names_piratesRoche	Roche	false
names_name_names_swedishWrede	Wrede	false
names_name_names_persianTimur	Timur	false
diplomacy_strings_string_britain_republic_war	It is no small pleasure to declare war between our peoples, sir! Will you surrender to the forces of the Republic now, or be a bore?	false
names_name_names_ottomanYahsi	Yahsi	false
names_name_names_swedishRandi	Randi	false
names_name_names_englishWolfe	Wolfe	false
names_name_names_persianAbdul	Abdul	false
battle_script_strings_string_CreativeAssembly.HB_Friedland_Battle_Won	Prussia, Russia, Austria, Britain, even Sweden! Let them come! My Grande Armée will prevail!	false
agent_culture_details_description_text_ministerindian	Minister. PLACEHOLDER.	false
names_name_names_persianBatul	Batul	false
names_name_names_persianBegum	Begum	false
names_name_names_swedishLindt	Lindt	false
campaign_map_tooltips_advice_line_armynon_player_army	The size of this army is displayed as pips on the side of their national flag.	false
random_localisation_strings_string_attack_wurttemberg	You are attacking a Wurttemberger force.	false
names_name_names_englishCroft	Croft	false
names_name_names_englishStiff	Stiff	false
names_name_names_persianPiruz	Piruz	false
units_on_screen_name_Cav_Lancer_French_Cheveau_Legers_Lancers	Chevau-Légers Lancers	false
effects_description_tw_growth_visible_tax_effect_high	Significantly reduces wealth growth for your regions	false
names_name_names_muslim_generalIsmail	Ismail	false
names_name_names_frenchde_Blancmesnil	de Blancmesnil	false
names_name_names_muslim_generalArifah	Arifah	false
effects_description_agent_spawn_rate_missionary_hindu	%n%% chance per turn to spawn a Brahmin	false
shortcut_localisation_onscreen_battle_land_toggle_run	Toggle run	false
message_event_text_text_mission_ita_defy_pope_success	As your armies storm onward through Papal States territory, the Pope has sent forth emissaries to meet with you. Intent on avoiding a full-scale French invasion of Rome, the Vatican has agreed to pay our nation a considerable sum whilst formally returning ownership of the city of Avignon to us. Furthermore, your forces have officially been given free-reign to seize treasures from the Vatican, and many great works of art may be taken to Paris where they will become a part of the great Musée Napoléon.\\n\\nBound to Rome and the Vatican, the Pope will now pose no further threat to your exploits in Northern Italy.\\n\\n	false
message_event_strings_title_royal_genoan_doge_electedeuropean	Doge of Genoa Elected	false
names_forts_fort_name_names_indian_hinduFort_Rajmachi	Fort Rajmachi	false
ancillaries_onscreen_name_Ancillary_Army_Hagiographer	Hagiographer	false
names_name_names_greekGeorgia	Georgia	false
names_name_names_greekMichael	Michael	false
names_name_names_greekVenetia	Venetia	false
names_name_names_greekPelagia	Pelagia	false
names_name_names_slavonic_generalPrianichikov	Prianichikov	false
names_name_names_greekSesilia	Sesilia	false
message_event_strings_title_mutiny_on_land_no_cashmiddle_east	Desertion!	false
ancillaries_colour_text_Ancillary_Numismatist	Debasing coinage is a serious offence - unless the government are the people doing it.	false
names_name_names_portuguesede_Andrade	de Andrade	false
character_trait_levels_onscreen_name_C_Rake_Naughty_Club_1	Trickster	false
character_trait_levels_onscreen_name_C_Rake_Naughty_Club_2	Vile Pagan	false
character_trait_levels_onscreen_name_C_Rake_Naughty_Club_3	Do What Thou Wilt	false
names_name_names_greekPefanis	Pefanis	false
names_name_names_slavonic_generalOleg	Oleg	false
names_name_names_dutchThonius	Thonius	false
building_description_texts_long_description_stockade_european	\\n\\nThe walls are logs driven vertically into the ground and sharpened at the top to make a crude, thick fence. When defended properly this is enough to keep out most attackers.\\n\\nThis is the reason why a firing step for troops is usually constructed inside using either banked turf or earth rammed up against the logs. This banking has the additional benefit of giving some resilience against light artillery fire. A stockade cannot be expected to stand up to a serious pounding by cannons.\\n\\nHistorically, they were common on the American frontier where they were used as patrolling bases for contingents of light troops and local levies. Often in North America a crude stockade and the European flag fluttering above it were the only indication that you had arrived in “civilized” territory.	false
names_name_names_greekTekosis	Tekosis	false
names_name_names_muslim_generalAminah	Aminah	false
campaign_map_tooltips_tooltip_line_missionaryland_cannot_disembark_can_ambush	Right click to move	false
names_forts_fort_name_names_dutchFort_van_der_Crabben	Fort van der Crabben	false
campaign_map_towns_and_ports_onscreen_name_town:egy_rif_dimashq:al_qunaytirah	Al Qunaytirah	false
names_name_names_greekDemakis	Demakis	false
names_name_names_greekBelesis	Belesis	false
names_name_names_slavonic_generalAleksandrina	Aleksandrina	false
names_name_names_irishBarclay	Barclay	false
unit_info_card_abilities_strings_bullet_text_heat_resistant	Resistant to heat fatigue	false
names_name_names_swedishRadhburgis	Radhburgis	false
names_name_names_swedishNordenberg	Nordenberg	false
ship_names_Ship_Name_199	Pera	false
ship_names_Ship_Name_299	Wapen van Nassau	false
ship_names_Ship_Name_399	Bristol	false
ship_names_Ship_Name_499	Great Harry	false
ship_names_Ship_Name_599	Penzance	false
ship_names_Ship_Name_799	Alk	false
ship_names_Ship_Name_899	Auxo	false
ship_names_Ship_Name_999	István király	false
ship_names_Ship_Name_198	Pauw	false
ship_names_Ship_Name_298	Wapen van Hoorn	false
ship_names_Ship_Name_398	Brilliant	false
ship_names_Ship_Name_498	Grampus	false
ship_names_Ship_Name_698	York	false
ship_names_Ship_Name_798	Albatross	false
ship_names_Ship_Name_898	Attis	false
ship_names_Ship_Name_998	Istók	false
names_name_names_prussianvon_Hessen-Homburg	von Hessen-Homburg	false
names_name_names_swedishSamuelsson	Samuelsson	false
diplomacy_strings_string_indian_republic_reject_angry_offer_single_payment	Even a beggar of the lowest caste would not take your money! He would sooner his begging bowl was empty!	false
ship_names_Ship_Name_195	Oudkarspel	false
ship_names_Ship_Name_295	Walcheren	false
ship_names_Ship_Name_395	Boyne	false
ship_names_Ship_Name_495	Goliath	false
ship_names_Ship_Name_595	Peacock	false
ship_names_Ship_Name_795	Ville de Paris	false
ship_names_Ship_Name_895	Ate	false
ship_names_Ship_Name_995	Buda	false
names_name_names_italianBaldassare	Baldassare	false
names_name_names_persianbin_Meerab	bin Meerab	false
advice_levels_onscreen_text_77909409	Research reveals new cutting-edge technologies that will assist your nation in its bid for supremacy. Order your scholar to an educational establishment. Once arrived, he can be assigned to increase the efficiency of research for the technology of your choice.	false
random_localisation_strings_string_Naval_Bar	Naval	false
ship_names_Ship_Name_194	Oud Naarden	false
ship_names_Ship_Name_294	Wakende Kraan	false
ship_names_Ship_Name_394	Boxer	false
ship_names_Ship_Name_494	Gloucester	false
ship_names_Ship_Name_694	Warspite	false
ship_names_Ship_Name_794	Victoire	false
ship_names_Ship_Name_894	Astraea	false
ship_names_Ship_Name_994	Aranyeső	false
names_name_names_german_catholicWassermann	Wassermann	false
quotes_people_quote_person_onscreen_romans	Romans 3:8	false
units_on_screen_name_Cav_Lancer_French_7th_Lancers	7e Regiment de Chevaulegers-Lanciers	false
ship_names_Ship_Name_197	Pacificatie	false
ship_names_Ship_Name_297	Wapen van Holland	false
ship_names_Ship_Name_397	Brazen	false
ship_names_Ship_Name_497	Grafton	false
ship_names_Ship_Name_597	Penelope	false
ship_names_Ship_Name_697	Yarmouth	false
ship_names_Ship_Name_797	Zodiaque	false
ship_names_Ship_Name_897	Atropos	false
ship_names_Ship_Name_997	Harcos	false
names_name_names_indian_hinduJumana	Jumana	false
ship_names_Ship_Name_196	Overijssel	false
ship_names_Ship_Name_296	Wapen van Enkhuizen	false
ship_names_Ship_Name_396	Brandywine	false
ship_names_Ship_Name_496	Good Hope	false
ship_names_Ship_Name_596	Pegasus	false
ship_names_Ship_Name_696	Wasp	false
ship_names_Ship_Name_796	Zelé	false
ship_names_Ship_Name_896	Athena	false
ship_names_Ship_Name_996	Harangozó	false
names_name_names_indian_hinduJayant	Jayant	false
ship_names_Ship_Name_191	Oranje	false
ship_names_Ship_Name_291	Vrijheid	false
ship_names_Ship_Name_491	Glasgow	false
ship_names_Ship_Name_591	Oxford	false
ship_names_Ship_Name_691	Wabash	false
ship_names_Ship_Name_791	Triomphant	false
ship_names_Ship_Name_891	Aristaeus	false
ship_names_Ship_Name_991	Urania	false
ship_names_Ship_Name_190	Oost-Stellingwerf	false
ship_names_Ship_Name_290	Vredewold	false
ship_names_Ship_Name_490	Gibraltar	false
ship_names_Ship_Name_590	Ossory	false
ship_names_Ship_Name_790	Tricolore	false
ship_names_Ship_Name_890	Ares	false
ship_names_Ship_Name_990	Typhon	false
campaign_map_tooltips_advice_line_army_can_ambushnon_player_resource	Attacking this resource will prevent the owning nation from being able to use it.	false
ship_names_Ship_Name_193	Oranjegalei	false
ship_names_Ship_Name_293	Wakende Boei	false
ship_names_Ship_Name_393	Bourbon	false
ship_names_Ship_Name_493	Glory	false
ship_names_Ship_Name_593	Pandora	false
ship_names_Ship_Name_693	Warrior	false
ship_names_Ship_Name_793	Vétéran	false
ship_names_Ship_Name_893	Asclepios	false
ship_names_Ship_Name_993	Zeus	false
ship_names_Ship_Name_192	Oranjeboom	false
ship_names_Ship_Name_292	Waasdorp	false
ship_names_Ship_Name_392	Bounty	false
ship_names_Ship_Name_492	Glatton	false
ship_names_Ship_Name_592	Pallas	false
ship_names_Ship_Name_692	Warren	false
ship_names_Ship_Name_792	Vengeur	false
ship_names_Ship_Name_892	Artemis	false
ship_names_Ship_Name_992	Zephyrus	false
names_name_names_indian_hinduJoshna	Joshna	false
mission_activities_description_capture_city	Capture City	false
message_event_strings_title_your_capital_recapturedegy_middle_east	Capital City Recaptured!	false
unit_description_texts_long_description_text_Gen_Duke_of_Wellington	\\n\\nSuch is the Duke’s reputation that any troops in his vicinity will be inspired to hold their positions come what may: the men find it difficult to rout when his eagle eye is upon them. His importance to army morale cannot be underestimated, and it is foolhardy to risk him in direct combat. He should be kept well out of range of the enemy and his sword, if it is ever drawn, should only be raised with a rallying cry to bring men back to the cause.\\n\\nAs a young man, Arthur Wellesley (1769-1852) showed little of the promise and drive that would later earn him honours from numerous European nations and make him one of the most famous British generals of all time. During his early twenties, his mother worried about Arthur’s prospects until he left to study horsemanship in France. Upon his return, he displayed a new focus, bought a commission and took to politics. However, it wasn’t until he was denied permission to marry the woman he loved, and took himself to India, that he resolved to completely dedicate himself to a career in the military. His meteoric rise may have been helped, a little, by his brother who was the Governor General of British India at the time.	false
names_name_names_englishJacqueline	Jacqueline	false
names_name_names_englishWashington	Washington	false
names_name_names_italianManfredini	Manfredini	false
unit_class_tooltip_naval_third_rate	The standard ship of the line. Good mix of firepower, hull strength and cost.||This ship formed the main part of any line of battle.	false
random_localisation_strings_string_defend_cherokee	You are defending against a force of Cherokee attackers.	false
names_name_names_englishWilliamson	Williamson	false
names_name_names_indian_hinduEeshan	Eeshan	false
random_localisation_strings_string_player_stats_mp_land_won_france	Number of multiplayer land battles won as France	false
names_name_names_german_catholicPappenheim	Pappenheim	false
effects_description_recruitment_cost_mod_category_artillery_global	%+n%% recruitment cost for artillery in all your regions	false
names_name_names_frenchLouis_Thomas	Louis Thomas	false
names_name_names_indian_hinduEhsaan	Ehsaan	false
campaign_map_towns_and_ports_onscreen_name_town:egy_mount_lebanon:jounieh	Jounieh	false
names_name_names_persianShahrbanou	Shahrbanou	false
names_name_names_italianMargherita	Margherita	false
names_name_names_italianTorricelli	Torricelli	false
resources_onscreen_text_res_coffee	Coffee	false
names_name_names_persianRastinpour	Rastinpour	false
names_name_names_prussianvon_Dewitz	von Dewitz	false
names_name_names_piratesClipperton	Clipperton	false
names_forts_fort_name_names_frenchFort_Blaye	Fort Blaye	false
names_name_names_prussianStulpnagel	Stulpnagel	false
ancillaries_colour_text_Anc_Physician_Euro	My advice is direct, sir: settle your account! Your health depends on it. Good day.	false
battle_types_onscreen_capture_point	Capture Point Battle	false
names_name_names_frenchde_La_Croix	de La Croix	false
names_name_names_german_catholicWinkelmann	Winkelmann	false
names_name_names_indian_hinduEshwar	Eshwar	false
names_forts_fort_name_names_prussianFort_Liebenwerda	Fort Liebenwerda	false
building_description_texts_short_description_pNavy3_steam_drydock_european	A steam drydock is a basin for shipbuilding and repair that can be pumped dry by steam power. Steam engines also power much machinery.	false
regions_onscreen_egy_cyprus	Cyprus	false
regions_onscreen_eur_sweden	Sweden	false
character_trait_levels_colour_text_C_Gent_Research_Industry_4	A lifetime spent amidst the grime of industry gives a certain solidity to a man's opinions and expertise.  	false
random_localisation_strings_string_trade_status_tooltip_can	Can trade\\n	false
campaign_map_tooltips_tooltip_line_gentlemannon_player_army	Right click to challenge the general to a duel	false
random_localisation_strings_string_undecided	Undecided	false
effects_description_mod_ship_disease_chance	Reduces chance of disease for fleets at sea	false
character_trait_levels_colour_text_C_Gent_Research_Industry_1	"Where there's muck, there's brass - aye, and knowledge too for a practical man."	false
start_pos_settlements_onscreen_name_settlement:eur_hessen_nassau:kassel1971777986	Kassel	false
ancillaries_onscreen_name_Anc_Siege_Engineer	Siege Engineer	false
character_trait_levels_colour_text_C_Gent_Research_Industry_2	There may be trouble at t'mill but, for the right man, there's much to be learned as well.	false
names_name_names_dutchLouise	Louise	false
regions_onscreen_spa_cuenca	Cuenca	false
character_trait_levels_colour_text_C_Gent_Research_Industry_3	To start with nothing, and build anything: that teaches a man much.	false
random_localisation_strings_string_morning	Morning	false
names_name_names_portuguesede_Novais	de Novais	false
diplomacy_strings_string_indian_republic_acknowledge_cancel_military_access	Our armies march as they will, not subject to your lowly opinions. 	false
random_localisation_strings_string_attack_middle_east_settler_rebels	You are attacking a force of Rebel Settlers.	false
public_order_factors_negative_tooltip_happiness_resistance	Resistance to foreign occupation: %S||Some of the population remain loyal to the former government.||This will reduce over time. Garrison more troops in the area to increase repression, or exempt the region from tax.||You can do this on the region details panel.	false
names_name_names_portugueseda_Cunha-Lisboa	da Cunha-Lisboa	false
regions_onscreen_egy_red_sea_coast	Red Sea Coast	false
names_forts_fort_name_names_spanishFort_Monteagudo_de_las_Vicarías	Fort Monteagudo de las Vicarías	false
start_pos_settlements_onscreen_name_settlement:ita_emilio_romagna:bologna1643953367	Bologna	false
random_localisation_strings_string_file_load_failed	File Load Failed	false
message_event_strings_title_region_trait_gainedegy_european	Trait Gained	false
character_trait_levels_colour_text_Spain_C_Agent_Guerrillero_Bandit_3	"Steal from the French, give to the people."	false
character_trait_levels_colour_text_Spain_C_Agent_Guerrillero_Bandit_2	A good horse can carry a man far, especially when taken from the enemy.	false
names_name_names_greekSavaki	Savaki	false
message_event_strings_title_character_trait_lostegy_european	Trait Lost	false
character_trait_levels_colour_text_Spain_C_Agent_Guerrillero_Bandit_1	The skills of a thief are useful in war.	false
regions_onscreen_ita_torino	Torino	false
names_name_names_portuguesede_Mello	de Mello	false
character_trait_levels_colour_text_C_General_Good_Field_Commander_1	This man has a basic understanding of the arts of war.	false
names_name_names_englishEllen	Ellen	false
names_name_names_englishRiley	Riley	false
names_name_names_englishDaren	Daren	false
character_trait_levels_colour_text_C_General_Good_Field_Commander_3	This man is properly counted among the great captains in battle.	false
names_name_names_englishEthel	Ethel	false
names_name_names_englishGreen	Green	false
character_trait_levels_colour_text_C_General_Good_Field_Commander_2	This man has a good grasp of grand strategy and tactics.	false
character_trait_levels_colour_text_C_General_Defender_Bad_2	When attacked, this man has a tendency to procrastinate, which does little to improve his performance as a general.	false
character_trait_levels_colour_text_C_General_Good_Field_Commander_5	Great men stand - and ladies swoon - when this singular personification of military excellence enters a room!	false
names_name_names_englishAlden	Alden	false
names_name_names_englishAllen	Allen	false
names_name_names_swedishBerge	Berge	false
names_name_names_swedishBrage	Brage	false
character_trait_levels_colour_text_C_General_Defender_Bad_3	When this man is defending, he shows few of the qualities expected of a war leader.	false
character_trait_levels_colour_text_C_General_Good_Field_Commander_4	Men willingly march into Hell on this man's orders, sure that he will give them victory!	false
names_name_names_englishJared	Jared	false
names_name_names_italianAlfeo	Alfeo	false
names_name_names_englishCowen	Cowen	false
names_name_names_persianShiva	Shiva	false
character_trait_levels_colour_text_C_General_Defender_Bad_1	This man is unsure and slightly hesitant in defensive battles, and he rarely shows true quality.	false
regions_battle_name_egy_western_delta	Western Delta	false
names_name_names_englishPeter	Peter	false
names_name_names_persianTarvi	Tarvi	false
building_culture_variants_name_sArmy4_military_academyeuropean	Military Academy	false
names_name_names_swedishHelga	Helga	false
names_name_names_englishRoger	Roger	false
names_name_names_englishSykes	Sykes	false
names_name_names_spanishMarco	Marco	false
names_name_names_englishHaven	Haven	false
names_name_names_englishHazen	Hazen	false
names_name_names_englishHelen	Helen	false
names_name_names_englishTyler	Tyler	false
names_name_names_swedishHauge	Hauge	false
names_name_names_swedishHelge	Helge	false
names_name_names_swedishHenge	Henge	false
names_forts_fort_name_names_englishFort_Smith	Fort Smith	false
names_name_names_englishPaget	Paget	false
names_name_names_spanishVasco	Vasco	false
message_event_strings_title_mission_spa_britain_capture_beira_successeuropean	Establishing a Foothold	false
names_forts_fort_name_names_italianCastello_Aragonese	Castello Aragonese	false
names_name_names_englishCarey	Carey	false
names_name_names_englishHomer	Homer	false
names_name_names_swedishFlygt	Flygt	false
start_pos_settlements_onscreen_name_settlement:eur_ingria:st_petersburg1547037673	St. Petersburg	false
names_name_names_englishJames	James	false
names_name_names_englishJanes	Janes	false
names_name_names_englishJones	Jones	false
names_name_names_englishJules	Jules	false
names_name_names_englishAdley	Adley	false
campaigns_description_mp_ita_napoleon	The new, revolutionary Republic of France is under threat from all the old reactionary nations of Europe! It is clear that there are no options other than war, and that the utter ruination of France is the only aim of Austria and France’s other enemies. The Austrians are motivated by fear: they fear their own people will follow the same revolutionary path.\\n\\nThe Austrians can be confronted in Germany and northern Italy. Austria’s possessions in Italy are ready for liberation! The other states of Italy bear watching, but should not be able to stand against the righteous anger of the French people!\\n\\nGeneral “Napoleone Buonaparte”, in charge of the Army of Italy’s artillery, has been appointed to command the entire army. It is his duty to hold onto France’s territory in the Italian peninsular. This is, however, an ambitious and skilful man and he has plans to drive the Austrians out of Italy and back to the gates of Vienna.	false
names_name_names_englishJanet	Janet	false
names_name_names_englishLever	Lever	false
names_name_names_englishMiles	Miles	false
names_name_names_englishMoses	Moses	false
names_name_names_englishMyles	Myles	false
names_name_names_englishDaley	Daley	false
names_name_names_italianRomeo	Romeo	false
start_pos_settlements_onscreen_name_settlement:ita_emilio_romagna:bologna-1991057854	Bologna	false
names_name_names_englishOates	Oates	false
names_name_names_englishAbner	Abner	false
names_name_names_englishAcker	Acker	false
names_name_names_englishAcres	Acres	false
names_name_names_englishAgnes	Agnes	false
random_localisation_strings_string_defend_afghanistan	You are defending against a force of Afghan attackers.	false
names_name_names_englishEmmet	Emmet	false
names_name_names_englishHaley	Haley	false
names_name_names_swedishViggo	Viggo	false
building_description_texts_short_description_tEducation2_university_european	This is a bastion of learning and academic thought, where the arts, theology and sciences are carefully taught.	false
campaign_map_towns_and_ports_onscreen_name_town:eur_little_tatary:sevastopol	Sevastopol	false
names_name_names_englishCotes	Cotes	false
names_name_names_englishDawes	Dawes	false
names_name_names_englishElmer	Elmer	false
abilities_effect_text_can_attack_land	Can instigate land battles.	false
names_name_names_englishGates	Gates	false
names_name_names_englishGiles	Giles	false
names_name_names_englishGyles	Gyles	false
character_trait_levels_colour_text_C_Leader_Witty_2	Despite a biting wit, he has the talent of making those concerned feel strangely better about themselves.	false
names_name_names_greekGaitani	Gaitani	false
character_trait_levels_colour_text_C_Leader_Witty_1	Never short of a witty turn of phrase, this man's pithy repartee is renowned throughout the civilised world.	false
names_name_names_greekAntipas	Antipas	false
names_name_names_slavonic_generalVolosheninov	Volosheninov	false
message_event_strings_title_your_slums_appeareuropean	Slums Appear	false
names_name_names_greekYfantis	Yfantis	false
mission_text_text_egy_cairo_rebellion	The Cairo Rebellion	false
achievements_title_ACHIEVEMENT_B_100000_DEAD_IN_BATTLE	The Hero's Skull Badge	false
names_name_names_greekAndreas	Andreas	false
names_name_names_muslim_generalMadani	Madani	false
names_name_names_muslim_generalGhayda	Ghayda	false
technologies_short_description_admin2_colonial_funding	Tempting though it may be to exploit colonies mercilessly, income is often improved by sensible and controlled investment.	false
ancillaries_colour_text_Ancillary_Pamphleteer_Radical	The right kind of truth in reporting of government business is helpful to an agent provocateur.	false
agent_culture_details_description_text_colonelegy_middle_east	Colonel. PLACEHOLDER.	false
character_trait_levels_colour_text_C_Leader_Huntin_Shootin_Fishin_3	Is there anything else worth doing in life? Exactly. Of course not.	false
character_trait_levels_colour_text_C_Leader_Huntin_Shootin_Fishin_2	A healthy interest in bloodsports makes this man popular with his wealthier landowners.	false
character_trait_levels_colour_text_C_Leader_Huntin_Shootin_Fishin_1	Born in the saddle, and with a hunter's keen eye, this man merely follows his natural inclinations.	false
names_name_names_slavonic_generalTchaikovskay	Tchaikovskay	false
names_name_names_muslim_generalBillah	Billah	false
advice_levels_onscreen_text_22903610	We should concentrate our efforts on building a National Academy here.	false
advice_levels_onscreen_text_68074087	Your region capital is the central city for control of a region. Notice that there are slightly different buildings available for construction in the region capital than in towns, reflecting its position as the region's administrative centre.	false
diplomacy_strings_string_middle_east_monarchy_demand_military_access	Our armies, being both mighty and swift, would benefit if they could march across your lands. This benefit, I am instructed to seek here.	false
ancillaries_onscreen_name_Anc_Heroic_Saviour	Heroic Saviour	false
regions_onscreen_egy_beheira	Damanhour	false
advice_levels_onscreen_text_24938511	We should concentrate our efforts on building a Fourth Rate Frigate and recruiting its crew here.	false
campaign_map_tooltips_tooltip_line_armyplayer_fort	Right click to enter fort	false
campaign_map_tooltips_tooltip_line_armyplayer_port	Right click to enter port	false
historical_characters_on_screen_name_spa_henry_paget	Henry Paget	false
diplomacy_strings_string_spain_republic_offer_demand_peace	In the name of Christian virtue, the Republic offers mercy and peace. 	false
battles_localised_name_NMPB_Pyramids	Pyramids	false
ship_names_Ship_Name_189	Oostergo	false
ship_names_Ship_Name_289	Vrede	false
ship_names_Ship_Name_389	Black Prince	false
ship_names_Ship_Name_589	Orion	false
ship_names_Ship_Name_689	Vincennes	false
ship_names_Ship_Name_789	Trajan 	false
ship_names_Ship_Name_889	Apollo	false
ship_names_Ship_Name_989	Triton	false
names_forts_fort_name_names_german_catholicFort_Sparrenburg	Fort Sparrenburg	false
ship_names_Ship_Name_188	Omlandia	false
ship_names_Ship_Name_288	Voorzichtigheid	false
ship_names_Ship_Name_388	Berwick	false
ship_names_Ship_Name_688	Vigo	false
ship_names_Ship_Name_788	Tonnant	false
ship_names_Ship_Name_888	Aphrodite	false
ship_names_Ship_Name_988	Thetis	false
campaign_map_tooltips_advice_line_navy_emptynon_player_navy_in_port	Blockading this port is an act of war and will prevent the owning nation from using it for any existing trade routes.	false
mission_text_text_tut_capture_toulon_heading	A Score to Settle	false
ship_names_Ship_Name_185	Noorderkwartier	false
ship_names_Ship_Name_285	Vlissingen	false
ship_names_Ship_Name_385	Bellona	false
ship_names_Ship_Name_485	Galatea	false
ship_names_Ship_Name_585	Nottingham	false
ship_names_Ship_Name_685	Vengeance	false
ship_names_Ship_Name_785	Thémistocle	false
ship_names_Ship_Name_885	Anakes	false
ship_names_Ship_Name_985	Thalia	false
names_name_names_ottomanSu	Su	false
names_name_names_swedishHjertstedt	Hjertstedt	false
message_event_strings_title_region_riots_royal_traitsegy_middle_east	Workers Riot!	false
regions_battle_name_eur_brandenburg	Brandenburg	false
ship_names_Ship_Name_184	Noord Holland	false
ship_names_Ship_Name_284	Vliegende Swaan	false
ship_names_Ship_Name_384	Bellerophon	false
ship_names_Ship_Name_484	Frolic	false
ship_names_Ship_Name_584	Northumberland	false
ship_names_Ship_Name_684	Venerable	false
ship_names_Ship_Name_784	Terrible	false
ship_names_Ship_Name_884	Amphitrite	false
ship_names_Ship_Name_984	Terpsichore	false
message_event_strings_title_campmap_your_general_convalescedegy_middle_east	General Convalesced	false
ship_names_Ship_Name_187	Olifant	false
ship_names_Ship_Name_287	Vollenhove	false
ship_names_Ship_Name_387	Bermuda	false
ship_names_Ship_Name_587	Ocean	false
ship_names_Ship_Name_687	Victory	false
ship_names_Ship_Name_787	Timoleon	false
ship_names_Ship_Name_887	Aphaea	false
ship_names_Ship_Name_987	Thanatos	false
start_pos_regions_rebel_faction_name_spa_badajozspa_napoleon	Estremaduran Guerrillas	false
technologies_short_description_admin2_anti_french_sentiment	Widespread anti-French feelings increase the persuasive abilities of provocateurs and priests.	false
message_event_text_text_ep_washington_injured_text	George Washington has received a fearful wound and has been rushed away from battle!\\n\\n	false
ship_names_Ship_Name_186	Oldenbarneveldt	false
ship_names_Ship_Name_286	Vogelstruijs	false
ship_names_Ship_Name_386	Berkeley Castle	false
ship_names_Ship_Name_486	Ganges	false
ship_names_Ship_Name_586	Nymph	false
ship_names_Ship_Name_786	Thesée	false
ship_names_Ship_Name_886	Antheia	false
ship_names_Ship_Name_986	Thallo	false
ship_names_Ship_Name_181	Neptunus	false
ship_names_Ship_Name_281	Vlaardingen	false
ship_names_Ship_Name_481	Foudroyant	false
ship_names_Ship_Name_581	Nonsuch	false
ship_names_Ship_Name_781	Spartiate	false
ship_names_Ship_Name_881	Alcyone	false
ship_names_Ship_Name_981	Selene	false
start_pos_regions_rebel_faction_name_egy_gharbiaegy_napoleon	Mamluk Rebels	false
start_pos_regions_rebel_faction_name_egy_sharqiaegy_napoleon	Mamluk Rebels	false
unit_info_card_abilities_strings_tooltip_text_platoon_fire	Trained to fire in groups, or platoons, so as to maintain an unceasing fire on the enemy	false
ship_names_Ship_Name_180	Nassau Weilburg	false
ship_names_Ship_Name_280	Visschers Harder	false
ship_names_Ship_Name_380	Babet	false
ship_names_Ship_Name_480	Formidable	false
ship_names_Ship_Name_580	Niger	false
ship_names_Ship_Name_680	Unicorn	false
ship_names_Ship_Name_880	Alastor	false
ship_names_Ship_Name_980	Proteus	false
ship_names_Ship_Name_183	Nijmegen	false
ship_names_Ship_Name_283	Vliegende Hollander	false
ship_names_Ship_Name_383	Belleisle	false
ship_names_Ship_Name_683	Vanguard	false
ship_names_Ship_Name_783	Temeraire	false
ship_names_Ship_Name_883	Alexiares	false
ship_names_Ship_Name_983	Taygete	false
battles_localised_name_NHB_Friedland	Battle of Friedland	false
ship_names_Ship_Name_182	Nieuwenhuis	false
ship_names_Ship_Name_282	Vlasblom	false
ship_names_Ship_Name_382	Barfleur	false
ship_names_Ship_Name_482	Fox	false
ship_names_Ship_Name_582	Norfolk	false
ship_names_Ship_Name_682	Valiant	false
ship_names_Ship_Name_782	Suffren	false
ship_names_Ship_Name_882	Alectrona	false
ship_names_Ship_Name_982	Sterope	false
start_pos_settlements_onscreen_name_settlement:spa_asturias:oviedo-809301783	Oviedo	false
names_name_names_indian_hinduDeepak	Deepak	false
names_name_names_italianElisabetta	Elisabetta	false
names_name_names_indian_hinduAnanda	Ananda	false
factions_screen_adjective_tut_france	French	false
message_event_strings_title_your_faction_revolution_republic_republicanegy_european	Revolution!	false
random_localisation_strings_string_defend_scotland	You are defending against a force of Scottish attackers.	false
unit_info_card_abilities_strings_bullet_text_grappling_hooks	Grappling Hooks	false
names_name_names_persianKhojassteh	Khojassteh	false
names_name_names_indian_hinduKhanna	Khanna	false
message_event_text_text_mission_egy_cairo_rebellion	The rebellion has been quelled and the leaders publicly executed. Their property has been confiscated and all citizens of Cairo have been ordered to pay a penalty sum. While this fills our coffers, it also serves to remind us to be vigilant so further insurrection cannot occur.\\n\\n	false
ancillaries_colour_text_Anc_Islam_Astronomer	Watching the heavens and thereby keeping the calendar correct are tasks for a faithful man.	false
names_forts_fort_name_names_dutchFort_Spion	Fort Spion	false
ancillaries_colour_text_Anc_Islam_Preacher	In the name of Allah, the Merciful, the Compassionate, hear the words…	false
diplomacy_factor_strings_positive_factor_string_declared_war_against_friends	War declared on a friend	false
movie_event_strings_title_duel_gent_versus_rake_pistol_rake_injuredeuropean	Duelling Result!	false
names_name_names_persianTarazullah	Tarazullah	false
units_on_screen_name_Inf_Line_French_18th_Ligne	18th Regiment d’Infanterie de Ligne “The Brave”	false
